PDV_ID;NOME;CATEGORIA;ENDERECO;LOCAL;ESTADO;NR_CAIXAS;CLASIFICACAO_1;CLASIFICACAO_2;CLASIFICACAO_3;CLASIFICACAO_4;CLASIFICACAO_5;CLASIFICACAO_6;CLASIFICACAO_7;CLASIFICACAO_8;CLASIFICACAO_9;CLASIFICACAO_10;PRIMEIRA_TRANS;ULTIMA_TRANS;CNPJ;RAZAO_SOCIAL;REDE;TIPO_LOJA;MARCA;REGIAO;DATA_PROMO;PODE_PROMO
4661;ATACAREJO VIA BRASIL LJ 661;AUTOSERVICIOS;AV PREDOVIC, 684;RIO DE JANEIRO;RIO DE JANEIRO;11;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";202108;202407;03112575365168;ATACAREJO VIA BRASIL LJ 661 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
4662;ATACAREJO VIA BRASIL LJ 662;AUTOSERVICIOS;AV CRIST, 30;CAMAÇARI;BAHIA;20;BRASIL;NORDESTE;BAHIA;INTERIOR;CAMAÇARI;ATACAREJO;"";"";"";"";202004;202405;46982097561057;ATACAREJO VIA BRASIL LJ 662 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;BAHIA INTERIOR;202405;PUEDE PROMOCIONAR
4663;ATACAREJO VIA BRASIL LJ 663;AUTOSERVICIOS;AV DONNELLY, 377;PELOTAS;RIO GRANDE DO SUL;16;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;PELOTAS;ATACAREJO;"";"";"";"";201809;202509;81724685545466;ATACAREJO VIA BRASIL LJ 663 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202509;PUEDE PROMOCIONAR
4664;ATACAREJO VIA BRASIL LJ 664;AUTOSERVICIOS;R METZ, 691;FEIRA DE SANTANA;BAHIA;12;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;ATACAREJO;"";"";"";"";201801;202504;69529838761611;ATACAREJO VIA BRASIL LJ 664 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
4665;ATACAREJO VIA BRASIL LJ 665;AUTOSERVICIOS;RUA KONOPELSKI, 99;FOZ DO IGUAÇU;PARANA;19;BRASIL;SUL;PARANA;INTERIOR;FOZ DO IGUAÇU;ATACAREJO;"";"";"";"";201507;202505;79179254133704;ATACAREJO VIA BRASIL LJ 665 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
4666;ATACAREJO VIA BRASIL LJ 666;AUTOSERVICIOS;AVENIDA ONDRICKA, 69;SANTOS;SAO PAULO;14;BRASIL;SUDESTE;SAO PAULO;INTERIOR;SANTOS;ATACAREJO;"";"";"";"";201702;202502;54575362232976;ATACAREJO VIA BRASIL LJ 666 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;202502;PUEDE PROMOCIONAR
4667;ATACAREJO VIA BRASIL LJ 667;AUTOSERVICIOS;AV VONRUEDEN, 732;DUQUE DE CAXIAS;RIO DE JANEIRO;17;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;DUQUE DE CAXIAS;ATACAREJO;"";"";"";"";202108;202405;35129692515874;ATACAREJO VIA BRASIL LJ 667 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202405;PUEDE PROMOCIONAR
4668;ATACAREJO VIA BRASIL LJ 668;AUTOSERVICIOS;AV STOLTENBERG, 241;SANTA MARIA;RIO GRANDE DO SUL;16;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;SANTA MARIA;ATACAREJO;"";"";"";"";201908;202502;83365180993337;ATACAREJO VIA BRASIL LJ 668 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
4669;ATACAREJO VIA BRASIL LJ 669;AUTOSERVICIOS;RUA RICE, 425;CURITIBA;PARANA;16;BRASIL;SUL;PARANA;REGIAO DA CAPITAL;CURITIBA;ATACAREJO;"";"";"";"";201705;202404;46374718302910;ATACAREJO VIA BRASIL LJ 669 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;PARANA CAPITAL;202404;PUEDE PROMOCIONAR
4670;ATACAREJO VIA BRASIL LJ 670;AUTOSERVICIOS;R CRIST, 593;GRAVATAI;RIO GRANDE DO SUL;18;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;ATACAREJO;"";"";"";"";201905;202508;38183396078758;ATACAREJO VIA BRASIL LJ 670 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
4671;ATACAREJO VIA BRASIL LJ 671;AUTOSERVICIOS;RUA WOLF, 957;PONTA GROSSA;PARANA;18;BRASIL;SUL;PARANA;INTERIOR;PONTA GROSSA;ATACAREJO;"";"";"";"";201509;202409;54298600782815;ATACAREJO VIA BRASIL LJ 671 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
4672;ATACAREJO VIA BRASIL LJ 672;AUTOSERVICIOS;R BROWN, 971;PETROPOLIS;RIO DE JANEIRO;13;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;PETROPOLIS;ATACAREJO;"";"";"";"";202003;202501;06699652711597;ATACAREJO VIA BRASIL LJ 672 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202501;PUEDE PROMOCIONAR
4673;ATACAREJO VIA BRASIL LJ 673;AUTOSERVICIOS;R DIBBERT, 662;CAXIAS DO SUL;RIO GRANDE DO SUL;15;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;ATACAREJO;"";"";"";"";201807;202508;10459962678117;ATACAREJO VIA BRASIL LJ 673 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
4674;ATACAREJO VIA BRASIL LJ 674;AUTOSERVICIOS;AVENIDA BLANDA, 779;GRAVATAI;RIO GRANDE DO SUL;14;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;ATACAREJO;"";"";"";"";201909;202508;78779134199062;ATACAREJO VIA BRASIL LJ 674 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202508;PUEDE PROMOCIONAR
4675;ATACAREJO VIA BRASIL LJ 675;AUTOSERVICIOS;RUA KONOPELSKI, 887;NITEROI;RIO DE JANEIRO;18;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NITEROI;ATACAREJO;"";"";"";"";202107;202403;80094010316639;ATACAREJO VIA BRASIL LJ 675 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202403;PUEDE PROMOCIONAR
4676;ATACAREJO VIA BRASIL LJ 676;AUTOSERVICIOS;R LEDNER, 725;LONDRINA;PARANA;20;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;ATACAREJO;"";"";"";"";201607;202504;73788960306954;ATACAREJO VIA BRASIL LJ 676 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
4677;ATACAREJO VIA BRASIL LJ 677;AUTOSERVICIOS;AVENIDA ZIEMANN, 34;GRAVATAI;RIO GRANDE DO SUL;11;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;ATACAREJO;"";"";"";"";202104;202501;65711253829727;ATACAREJO VIA BRASIL LJ 677 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202501;PUEDE PROMOCIONAR
4678;ATACAREJO VIA BRASIL LJ 678;AUTOSERVICIOS;AVENIDA RUNOLFSSON, 476;NOVA IGUACU;RIO DE JANEIRO;14;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;ATACAREJO;"";"";"";"";201709;202409;71966894782034;ATACAREJO VIA BRASIL LJ 678 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
4679;ATACAREJO VIA BRASIL LJ 679;AUTOSERVICIOS;R OBERBRUNNER, 300;PORTO ALEGRE;RIO GRANDE DO SUL;16;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;ATACAREJO;"";"";"";"";201904;202407;22997347363842;ATACAREJO VIA BRASIL LJ 679 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL CAPITAL;;NO PUEDE PROMOCIONAR
4680;ATACAREJO VIA BRASIL LJ 680;AUTOSERVICIOS;AV MCDERMOTT, 218;RIBEIRAO PRETO;SAO PAULO;20;BRASIL;SUDESTE;SAO PAULO;INTERIOR;RIBEIRAO PRETO;ATACAREJO;"";"";"";"";201702;202509;74131522989830;ATACAREJO VIA BRASIL LJ 680 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
4681;ATACAREJO VIA BRASIL LJ 681;AUTOSERVICIOS;RUA POUROS, 556;CAMPINAS;SAO PAULO;17;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;ATACAREJO;"";"";"";"";202106;202404;53508890691362;ATACAREJO VIA BRASIL LJ 681 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
4682;ATACAREJO VIA BRASIL LJ 682;AUTOSERVICIOS;RUA SCHUMM, 548;CAXIAS DO SUL;RIO GRANDE DO SUL;11;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;ATACAREJO;"";"";"";"";201609;202506;83304265892020;ATACAREJO VIA BRASIL LJ 682 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202506;PUEDE PROMOCIONAR
4683;ATACAREJO VIA BRASIL LJ 683;AUTOSERVICIOS;R LEANNON, 478;FEIRA DE SANTANA;BAHIA;15;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;ATACAREJO;"";"";"";"";202106;202505;68289421176073;ATACAREJO VIA BRASIL LJ 683 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
4684;ATACAREJO VIA BRASIL LJ 684;AUTOSERVICIOS;R FISHER, 69;CAXIAS DO SUL;RIO GRANDE DO SUL;12;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;ATACAREJO;"";"";"";"";201903;202405;27654106180502;ATACAREJO VIA BRASIL LJ 684 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202405;PUEDE PROMOCIONAR
4685;ATACAREJO VIA BRASIL LJ 685;AUTOSERVICIOS;AVENIDA LEMKE, 624;FOZ DO IGUAÇU;PARANA;16;BRASIL;SUL;PARANA;INTERIOR;FOZ DO IGUAÇU;ATACAREJO;"";"";"";"";201604;202507;57250234409538;ATACAREJO VIA BRASIL LJ 685 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;202507;PUEDE PROMOCIONAR
4686;ATACAREJO VIA BRASIL LJ 686;AUTOSERVICIOS;AVENIDA HOWE, 11;SAO PAULO;SAO PAULO;17;BRASIL;SUDESTE;SAO PAULO;REGIAO DA CAPITAL;SAO PAULO;ATACAREJO;"";"";"";"";201606;202401;41569783709465;ATACAREJO VIA BRASIL LJ 686 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO CAPITAL;202401;PUEDE PROMOCIONAR
4687;ATACAREJO VIA BRASIL LJ 687;AUTOSERVICIOS;AV BRUEN, 682;CAMAÇARI;BAHIA;14;BRASIL;NORDESTE;BAHIA;INTERIOR;CAMAÇARI;ATACAREJO;"";"";"";"";202003;202502;96003021461902;ATACAREJO VIA BRASIL LJ 687 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
4688;ATACAREJO VIA BRASIL LJ 688;AUTOSERVICIOS;R SCHMIDT, 407;PELOTAS;RIO GRANDE DO SUL;17;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;PELOTAS;ATACAREJO;"";"";"";"";201709;202502;33243455750162;ATACAREJO VIA BRASIL LJ 688 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202502;PUEDE PROMOCIONAR
4689;ATACAREJO VIA BRASIL LJ 689;AUTOSERVICIOS;RUA STRACKE, 935;NITEROI;RIO DE JANEIRO;13;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NITEROI;ATACAREJO;"";"";"";"";201606;202506;86587218764009;ATACAREJO VIA BRASIL LJ 689 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202506;PUEDE PROMOCIONAR
4690;ATACAREJO VIA BRASIL LJ 690;AUTOSERVICIOS;AV HEATHCOTE, 581;SANTOS;SAO PAULO;14;BRASIL;SUDESTE;SAO PAULO;INTERIOR;SANTOS;ATACAREJO;"";"";"";"";201805;202401;66973064599051;ATACAREJO VIA BRASIL LJ 690 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
4691;ATACAREJO VIA BRASIL LJ 691;AUTOSERVICIOS;RUA D'AMORE, 880;RIO DE JANEIRO;RIO DE JANEIRO;20;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";202107;202407;92519961123032;ATACAREJO VIA BRASIL LJ 691 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;202407;PUEDE PROMOCIONAR
4692;ATACAREJO VIA BRASIL LJ 692;AUTOSERVICIOS;AVENIDA O'HARA, 931;JUIZ DE FORA;MINAS GERAIS;13;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;JUIZ DE FORA;ATACAREJO;"";"";"";"";201909;202503;36625627401078;ATACAREJO VIA BRASIL LJ 692 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS INTERIOR;;NO PUEDE PROMOCIONAR
4693;ATACAREJO VIA BRASIL LJ 693;AUTOSERVICIOS;RUA WALSH, 230;UBERLANDIA;MINAS GERAIS;11;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;UBERLANDIA;ATACAREJO;"";"";"";"";201601;202505;66890564083388;ATACAREJO VIA BRASIL LJ 693 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS INTERIOR;;NO PUEDE PROMOCIONAR
4694;ATACAREJO VIA BRASIL LJ 694;AUTOSERVICIOS;R QUIGLEY, 562;RIO DE JANEIRO;RIO DE JANEIRO;18;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";201803;202501;13713336176219;ATACAREJO VIA BRASIL LJ 694 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
4695;ATACAREJO VIA BRASIL LJ 695;AUTOSERVICIOS;R PURDY, 831;CAMPINAS;SAO PAULO;16;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;ATACAREJO;"";"";"";"";202006;202506;51876784314212;ATACAREJO VIA BRASIL LJ 695 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;202506;PUEDE PROMOCIONAR
4696;ATACAREJO VIA BRASIL LJ 696;AUTOSERVICIOS;R FLATLEY, 432;CAXIAS DO SUL;RIO GRANDE DO SUL;13;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;ATACAREJO;"";"";"";"";201904;202401;01983882194073;ATACAREJO VIA BRASIL LJ 696 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202401;PUEDE PROMOCIONAR
4697;ATACAREJO VIA BRASIL LJ 697;AUTOSERVICIOS;RUA STIEDEMANN, 886;RIO DE JANEIRO;RIO DE JANEIRO;18;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";201604;202409;53314765411086;ATACAREJO VIA BRASIL LJ 697 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
4698;ATACAREJO VIA BRASIL LJ 698;AUTOSERVICIOS;AVENIDA SMITHAM, 680;BETIM;MINAS GERAIS;13;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;BETIM;ATACAREJO;"";"";"";"";201606;202501;20692046995100;ATACAREJO VIA BRASIL LJ 698 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS INTERIOR;202501;PUEDE PROMOCIONAR
4699;ATACAREJO VIA BRASIL LJ 699;AUTOSERVICIOS;RUA KEEBLER, 401;LONDRINA;PARANA;11;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;ATACAREJO;"";"";"";"";202004;202506;46210772275713;ATACAREJO VIA BRASIL LJ 699 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
4700;ATACAREJO VIA BRASIL LJ 700;AUTOSERVICIOS;R HILLL, 105;SAO PAULO;SAO PAULO;12;BRASIL;SUDESTE;SAO PAULO;REGIAO DA CAPITAL;SAO PAULO;ATACAREJO;"";"";"";"";201704;202409;21055383005828;ATACAREJO VIA BRASIL LJ 700 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO CAPITAL;202409;PUEDE PROMOCIONAR
4701;ATACAREJO VIA BRASIL LJ 701;AUTOSERVICIOS;RUA SAUER, 46;LONDRINA;PARANA;16;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;ATACAREJO;"";"";"";"";201804;202402;14182591644587;ATACAREJO VIA BRASIL LJ 701 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
4702;ATACAREJO VIA BRASIL LJ 702;AUTOSERVICIOS;RUA SCHUMM, 262;PORTO ALEGRE;RIO GRANDE DO SUL;15;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;ATACAREJO;"";"";"";"";201601;202503;20816149539117;ATACAREJO VIA BRASIL LJ 702 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL CAPITAL;202503;PUEDE PROMOCIONAR
4703;ATACAREJO VIA BRASIL LJ 703;AUTOSERVICIOS;AV DOYLE, 652;UBERLANDIA;MINAS GERAIS;19;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;UBERLANDIA;ATACAREJO;"";"";"";"";201504;202408;84838131968455;ATACAREJO VIA BRASIL LJ 703 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS INTERIOR;202408;PUEDE PROMOCIONAR
4704;ATACAREJO VIA BRASIL LJ 704;AUTOSERVICIOS;AVENIDA TREUTEL, 871;GRAVATAI;RIO GRANDE DO SUL;18;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;ATACAREJO;"";"";"";"";202101;202507;50102400992521;ATACAREJO VIA BRASIL LJ 704 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL INTERIOR;202507;PUEDE PROMOCIONAR
4705;ATACAREJO VIA BRASIL LJ 705;AUTOSERVICIOS;R GOTTLIEB, 34;RIO DE JANEIRO;RIO DE JANEIRO;11;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";201904;202505;01339714315973;ATACAREJO VIA BRASIL LJ 705 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
4706;ATACAREJO VIA BRASIL LJ 706;AUTOSERVICIOS;AVENIDA REILLY, 753;NOVA IGUACU;RIO DE JANEIRO;20;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;ATACAREJO;"";"";"";"";201802;202403;99926411272525;ATACAREJO VIA BRASIL LJ 706 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
4707;ATACAREJO VIA BRASIL LJ 707;AUTOSERVICIOS;RUA TOWNE, 950;DUQUE DE CAXIAS;RIO DE JANEIRO;17;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;DUQUE DE CAXIAS;ATACAREJO;"";"";"";"";201702;202501;41670722638515;ATACAREJO VIA BRASIL LJ 707 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202501;PUEDE PROMOCIONAR
4708;ATACAREJO VIA BRASIL LJ 708;AUTOSERVICIOS;RUA CORWIN, 162;BELO HORIZONTE;MINAS GERAIS;16;BRASIL;SUDESTE;MINAS GERAIS;REGIAO DA CAPITAL;BELO HORIZONTE;ATACAREJO;"";"";"";"";202103;202504;86009277972910;ATACAREJO VIA BRASIL LJ 708 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS CAPITAL;;NO PUEDE PROMOCIONAR
4709;ATACAREJO VIA BRASIL LJ 709;AUTOSERVICIOS;AVENIDA BOYER, 243;BELO HORIZONTE;MINAS GERAIS;11;BRASIL;SUDESTE;MINAS GERAIS;REGIAO DA CAPITAL;BELO HORIZONTE;ATACAREJO;"";"";"";"";201706;202402;40327849055285;ATACAREJO VIA BRASIL LJ 709 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS CAPITAL;202402;PUEDE PROMOCIONAR
4710;ATACAREJO VIA BRASIL LJ 710;AUTOSERVICIOS;AV ONDRICKA, 536;NOVA IGUACU;RIO DE JANEIRO;13;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;ATACAREJO;"";"";"";"";202003;202506;58356638177490;ATACAREJO VIA BRASIL LJ 710 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
4711;ATACAREJO VIA BRASIL LJ 711;AUTOSERVICIOS;AVENIDA KOCH, 71;CONTAGEM;MINAS GERAIS;18;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;CONTAGEM;ATACAREJO;"";"";"";"";201905;202505;43363883039837;ATACAREJO VIA BRASIL LJ 711 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;MINAS GERAIS INTERIOR;;NO PUEDE PROMOCIONAR
4712;ATACAREJO VIA BRASIL LJ 712;AUTOSERVICIOS;AV TOY, 961;NOVA IGUACU;RIO DE JANEIRO;18;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;ATACAREJO;"";"";"";"";201705;202405;02561888647692;ATACAREJO VIA BRASIL LJ 712 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;202405;PUEDE PROMOCIONAR
4713;ATACAREJO VIA BRASIL LJ 713;AUTOSERVICIOS;RUA FADEL, 943;CAMPINAS;SAO PAULO;15;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;ATACAREJO;"";"";"";"";201805;202404;46636734042295;ATACAREJO VIA BRASIL LJ 713 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
4714;ATACAREJO VIA BRASIL LJ 714;AUTOSERVICIOS;R GERHOLD, 980;NITEROI;RIO DE JANEIRO;13;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NITEROI;ATACAREJO;"";"";"";"";201705;202509;89916450580862;ATACAREJO VIA BRASIL LJ 714 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
4715;ATACAREJO VIA BRASIL LJ 715;AUTOSERVICIOS;R GLEICHNER, 442;PETROPOLIS;RIO DE JANEIRO;11;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;PETROPOLIS;ATACAREJO;"";"";"";"";202104;202405;89413881297707;ATACAREJO VIA BRASIL LJ 715 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
4716;ATACAREJO VIA BRASIL LJ 716;AUTOSERVICIOS;R BASHIRIAN, 216;MARINGA;PARANA;15;BRASIL;SUL;PARANA;INTERIOR;MARINGA;ATACAREJO;"";"";"";"";201708;202506;76596810105183;ATACAREJO VIA BRASIL LJ 716 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;202506;PUEDE PROMOCIONAR
4717;ATACAREJO VIA BRASIL LJ 717;AUTOSERVICIOS;R SCHUPPE, 795;PORTO ALEGRE;RIO GRANDE DO SUL;18;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;ATACAREJO;"";"";"";"";202003;202504;35154300159026;ATACAREJO VIA BRASIL LJ 717 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL CAPITAL;202504;PUEDE PROMOCIONAR
4718;ATACAREJO VIA BRASIL LJ 718;AUTOSERVICIOS;RUA WHITE, 979;PORTO ALEGRE;RIO GRANDE DO SUL;14;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;ATACAREJO;"";"";"";"";201501;202507;40241949921361;ATACAREJO VIA BRASIL LJ 718 LTDA;REDE ALFA;Atacarejo;VIA BRASIL;RIO GRANDE DO SUL CAPITAL;202507;PUEDE PROMOCIONAR
4719;ATACAREJO VIA BRASIL LJ 719;AUTOSERVICIOS;RUA HAND, 592;RIO DE JANEIRO;RIO DE JANEIRO;11;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;ATACAREJO;"";"";"";"";201904;202405;40241477265983;ATACAREJO VIA BRASIL LJ 719 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;RIO DE JANEIRO CAPITAL;202405;PUEDE PROMOCIONAR
4720;ATACAREJO VIA BRASIL LJ 720;AUTOSERVICIOS;RUA ANDERSON, 834;SANTOS;SAO PAULO;11;BRASIL;SUDESTE;SAO PAULO;INTERIOR;SANTOS;ATACAREJO;"";"";"";"";202004;202505;59398776284200;ATACAREJO VIA BRASIL LJ 720 S.A.;REDE ALFA;Atacarejo;VIA BRASIL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
4721;ATACAREJO VIA BRASIL LJ 721;AUTOSERVICIOS;R CONN, 222;PONTA GROSSA;PARANA;11;BRASIL;SUL;PARANA;INTERIOR;PONTA GROSSA;ATACAREJO;"";"";"";"";201802;202408;51818492815482;ATACAREJO VIA BRASIL LJ 721 EIRELI;REDE ALFA;Atacarejo;VIA BRASIL;PARANA INTERIOR;202408;PUEDE PROMOCIONAR
