PROD_ID;EAN;NOME;FABRICANTE;MARCA;CATEGORIA;PESO_UNITARIO;CLASIFICACAO_1;CLASIFICACAO_2;CLASIFICACAO_3;CLASIFICACAO_4;CLASIFICACAO_5;CLASIFICACAO_6;CLASIFICACAO_7;CLASIFICACAO_8;CLASIFICACAO_9;CLASIFICACAO_10;EST_MER_1;EST_MER_2;EST_MER_3;EST_MER_4;EST_MER_5;EST_MER_6;EST_MER_7;EST_MER_8;EST_MER_9;EST_MER_10;EST_MER_ID;CONTEUD_PACK;EAN_CONTEUDO
3634;6,13419E+12;Sugary Descent Refrigerante Guaraná Diet 2,5L;Ernser - Heidenreich;Sugary Descent;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,13419E+12
3635;6,85446E+12;Devoted Seafood Refrigerante Laranja Light 2,5L;Casper - Tillman;Devoted Seafood;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,85446E+12
3636;9,80962E+12;Corny Cardboard Refrigerante Limão Tradicional 1L;Ebert and Sons;Corny Cardboard;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,80962E+12
3637;4,59103E+12;Tasty Bonnet Refrigerante Maracujá Tradicional 269ML;Kiehn - Koss;Tasty Bonnet;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,59103E+12
3638;3,3719E+12;Strident Petal Refrigerante Maracujá Light 2L;Nader, Padberg and Connelly;Strident Petal;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,3719E+12
3639;5,76069E+12;Next Heartache Refrigerante Maracujá Diet 1L;Bailey - Homenick;Next Heartache;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,76069E+12
3640;3,65807E+12;Grouchy Seafood Refrigerante Guaraná Zero 350ML;Lindgren LLC;Grouchy Seafood;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,65807E+12
3641;6,65312E+12;Forsaken Jungle Refrigerante Abacaxi Diet 600ML;Bode - Stroman;Forsaken Jungle;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,65312E+12
3642;5,73204E+12;Needy Carboxyl Refrigerante Uva Tradicional 3L;Heathcote Group;Needy Carboxyl;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,73204E+12
3643;2,9625E+12;Trustworthy Disposer Refrigerante Limão Zero 350ML;Hodkiewicz Inc;Trustworthy Disposer;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,9625E+12
3644;4,66165E+12;Good Summer Refrigerante Uva Diet 350ML;Heathcote Group;Good Summer;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,66165E+12
3645;9,82708E+12;Insidious March Refrigerante Maracujá Light 3L;Kub - Bayer;Insidious March;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,82708E+12
3646;9,14922E+12;Dull Strategy Refrigerante Limão Diet 350ML;Jast Group;Dull Strategy;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,14922E+12
3647;8,85937E+12;Handy Birdcage Refrigerante Uva Zero 2L;Franecki - Williamson;Handy Birdcage;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,85937E+12
3648;1,94222E+12;Fatherly Heating Refrigerante Abacaxi Diet 1L;Mayer, Herman and Rohan;Fatherly Heating;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,94222E+12
3649;2,31285E+12;Tight Cantaloupe Refrigerante Cola Diet 350ML;Rath, Barrows and Bailey;Tight Cantaloupe;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,31285E+12
3650;5,03864E+12;Helpful Catalyst Refrigerante Uva Zero 3L;Price and Sons;Helpful Catalyst;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,03864E+12
3651;6,19097E+12;Svelte Festival Refrigerante Uva Zero 600ML;Armstrong, Stehr and Cruickshank;Svelte Festival;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,19097E+12
3652;8,50284E+12;Energetic Flu Refrigerante Cola Tradicional 350ML;Hodkiewicz Inc;Energetic Flu;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;COM CAFEÍNA;SABOR NATURAL;COLA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,50284E+12
3653;3,26979E+12;Surprised Taro Refrigerante Cola Diet 2L pack;Kiehn - Koss;Surprised Taro;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;PACK;COM CAFEÍNA;SABOR NATURAL;COLA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;3,26979E+12
3654;3,93316E+12;Glass Gradient Refrigerante Abacaxi Zero 2,5L;Rutherford Group;Glass Gradient;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,93316E+12
3655;4,43765E+12;Impressive Draw Refrigerante Maracujá Diet 600ML;Tromp Group;Impressive Draw;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,43765E+12
3656;8,66275E+12;Svelte Drive Refrigerante Limão Tradicional 350ML;Altenwerth, Hauck and King;Svelte Drive;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,66275E+12
3657;5,7185E+12;Jealous Mechanic Refrigerante Limão Tradicional 269ML;Rutherford LLC;Jealous Mechanic;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,7185E+12
3658;8,18567E+12;Forsaken Mobility Refrigerante Maracujá Diet 2L;Dooley - O'Hara;Forsaken Mobility;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,18567E+12
3659;1,2571E+12;Reflecting Scrap Refrigerante Limão Light 600ML;Olson, Senger and Hoeger;Reflecting Scrap;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,2571E+12
3660;8,63114E+12;Second-hand Depot Refrigerante Uva Zero 2,5L pack;McClure, Flatley and Orn;Second-hand Depot;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;PACK;SEM CAFEÍNA;SABOR NATURAL;UVA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;8,63114E+12
3661;8,75946E+12;Finished Bonfire Refrigerante Abacaxi Zero 350ML;Altenwerth, Hayes and Runte;Finished Bonfire;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,75946E+12
3662;8,62122E+12;Lawful Slime Refrigerante Laranja Light 1L;Oberbrunner - Russel;Lawful Slime;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,62122E+12
3663;9,9291E+12;Muddy Pharmacopoeia Refrigerante Abacaxi Tradicional 1L;Davis - Kiehn;Muddy Pharmacopoeia;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,9291E+12
3664;7,62206E+12;Lighthearted Luck Refrigerante Limão Zero 3L;Welch Inc;Lighthearted Luck;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,62206E+12
3665;8,00378E+12;Wiggly Editor Refrigerante Guaraná Light 600ML;Feeney, Simonis and Gutkowski;Wiggly Editor;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,00378E+12
3666;4,97029E+12;Fatal Monasticism Refrigerante Cola Zero 3L;Bogan - Zieme;Fatal Monasticism;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,97029E+12
3667;3,51246E+12;Blue Dependency Refrigerante Uva Tradicional 2,5L;Douglas - Rosenbaum;Blue Dependency;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,51246E+12
3668;1,80652E+12;Finished Bonfire Refrigerante Limão Diet 3L;Altenwerth, Hayes and Runte;Finished Bonfire;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,80652E+12
3669;1,09932E+12;Silky Forgery Refrigerante Laranja Tradicional 350ML;Rodriguez Group;Silky Forgery;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,09932E+12
3670;2,00096E+12;Soggy Cow Refrigerante Uva Light 2,5L;Schaefer and Sons;Soggy Cow;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,00096E+12
3671;4,45608E+12;Colossal Metabolite Refrigerante Guaraná Light 2,5L;Sipes, Braun and Schuppe;Colossal Metabolite;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,45608E+12
3672;4,07648E+12;Live Outrun Refrigerante Guaraná Diet 2L;O'Kon LLC;Live Outrun;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,07648E+12
3673;1,30595E+12;Lawful Slime Refrigerante Maracujá Zero 1L;Oberbrunner - Russel;Lawful Slime;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,30595E+12
3674;2,02902E+12;Kosher Legend Refrigerante Guaraná Light 269ML;Mante, Conroy and Johnson;Kosher Legend;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,02902E+12
3675;3,14071E+12;Scientific Taro Refrigerante Uva Diet 1L;Feeney, Simonis and Gutkowski;Scientific Taro;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,14071E+12
3676;7,14729E+12;Powerful Adrenalin Refrigerante Laranja Diet 2L;Stracke, DuBuque and DuBuque;Powerful Adrenalin;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,14729E+12
3677;3,38378E+12;Back Vanadyl Refrigerante Limão Light 269ML;Deckow - Jast;Back Vanadyl;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,38378E+12
3678;5,87703E+12;Mushy Tackle Refrigerante Guaraná Tradicional 2L;Hodkiewicz Inc;Mushy Tackle;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,87703E+12
3679;7,74995E+12;Married Beret Refrigerante Abacaxi Tradicional 2L;Stehr LLC;Married Beret;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,74995E+12
3680;9,74828E+12;Unused Chops Refrigerante Limão Tradicional 3L;Larson and Sons;Unused Chops;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,74828E+12
3681;5,71199E+12;Tepid Midwife Refrigerante Guaraná Diet 3L;Lowe - Wilkinson;Tepid Midwife;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,71199E+12
3682;3,71534E+12;Forsaken Jungle Refrigerante Uva Tradicional 2L;Bode - Stroman;Forsaken Jungle;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,71534E+12
3683;8,41812E+12;Firsthand Governance Refrigerante Laranja Diet 269ML;Ernser - Heidenreich;Firsthand Governance;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,41812E+12
3684;8,85866E+12;Married Beret Refrigerante Guaraná Light 350ML;Stehr LLC;Married Beret;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,85866E+12
3685;4,80365E+12;Agile Willow Refrigerante Guaraná Light 2L pack;Bergstrom - Bernier;Agile Willow;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;PACK;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;4,80365E+12
3686;1,30523E+12;Fatherly Heating Refrigerante Uva Diet 350ML;Mayer, Herman and Rohan;Fatherly Heating;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,30523E+12
